p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.5472044424190432e-9	0.27213363562225446	0.718	0.54	9.800571153959575e-5	Trichoblast	AT2G16930
3.590661737557792e-9	0.19334400652872963	0.761	0.578	9.920639314698423e-5	Trichoblast	AT3G10640
3.6740975164133487e-9	0.18064186148495676	0.505	0.327	1.0151164028098441e-4	Trichoblast	AT5G41760
3.6805641938981157e-9	0.20552151888228742	0.656	0.436	1.0169030811321104e-4	Trichoblast	AT5G19180
3.7767099490073434e-9	0.20299140935529147	0.748	0.497	1.043467191811239e-4	Trichoblast	AT1G20110
3.930477917309045e-9	0.10209516262237095	0.978	0.945	1.0859517437733161e-4	Trichoblast	AT1G09560
3.945653932474069e-9	0.3313773216254807	0.095	0.038	1.0901447250032607e-4	Trichoblast	AT1G15190
4.313106951779019e-9	2.3503693278734694	0.024	0.004	1.1916683197070251e-4	Trichoblast	AT1G02250
4.354647218024007e-9	0.10369695772088505	0.662	0.438	1.2031454798678528e-4	Trichoblast	AT5G26600
4.369065447596399e-9	0.20339578097316657	0.254	0.141	1.207129092516409e-4	Trichoblast	ATMG00580
4.3701796755637345e-9	0.3286906855144487	0.135	0.062	1.2074369425615042e-4	Trichoblast	AT1G75960
4.523796896695552e-9	4.293706635496804	0.013	0.001	1.249879844588014e-4	Trichoblast	AT4G38850
4.5421037595773885e-9	0.29071953226105496	0.071	0.025	1.2549378477336366e-4	Trichoblast	AT1G49030
4.652291916675912e-9	2.6145803502580174	0.013	0.001	1.2853817336583878e-4	Trichoblast	AT2G23240
4.9517304952485674e-9	0.2599719713857038	0.727	0.582	1.3681136185322268e-4	Trichoblast	AT2G29390
4.9643209196736376e-9	0.20633214932866456	0.806	0.629	1.3715922268966294e-4	Trichoblast	AT4G17486
5.164433896804736e-9	1.9041020508186737	0.032	0.006	1.4268814413481807e-4	Trichoblast	AT1G72620
5.198243991958338e-9	0.6207775099840038	0.036	0.008	1.4362228325381693e-4	Trichoblast	AT5G44566
5.22717193247017e-9	0.502752023471186	0.093	0.037	1.4442153332221833e-4	Trichoblast	AT3G05690
5.280608124902824e-9	0.26862685930351166	0.74	0.588	1.4589792188294013e-4	Trichoblast	AT3G12587
5.338495087514027e-9	1.261824669698858	0.032	0.006	1.4749728077292505e-4	Trichoblast	AT1G63370
5.421832958145167e-9	0.10766869807553636	0.125	0.056	1.4979982280059282e-4	Trichoblast	AT2G24520
5.745407271557956e-9	0.9674379463028728	0.065	0.022	1.5873985750587476e-4	Trichoblast	AT5G11290
6.410575098138751e-9	0.2923023298797336	0.069	0.024	1.7711777938647554e-4	Trichoblast	AT3G18890
6.48743034919578e-9	2.3587041536410496	0.026	0.004	1.792412131179302e-4	Trichoblast	AT3G27440
6.617363906851821e-9	0.3078983331300398	0.041	0.01	1.8283114738240896e-4	Trichoblast	AT3G11402
6.629425408822029e-9	0.24338245236801015	0.738	0.578	0.00018316439462034384	Trichoblast	AT1G08650
7.0501904984718746e-09	0.16112471820844942	0.596	0.401	1.947897132822794e-4	Trichoblast	AT1G08660
7.262489651041732e-9	0.1876910431656389	0.693	0.482	2.0065532656863202e-4	Trichoblast	AT3G02700
7.695300053246346e-9	0.3319771171712427	0.161	0.08	2.1261344517114328e-4	Trichoblast	AT4G35870
7.764548141258489e-9	0.1707301279852289	0.716	0.483	2.1452670059483078e-4	Trichoblast	AT3G52120
8.119877030047205e-9	0.2826894713430712	0.293	0.172	2.2434408246317422e-4	Trichoblast	AT4G32620
9.356644283011717e-9	0.1264141501277789	0.645	0.427	2.585147248953307e-4	Trichoblast	AT1G22200
9.535829769912469e-9	0.2678546034146285	0.783	0.761	2.634654407129116e-4	Trichoblast	AT5G42850
9.788171111571265e-9	0.35094548862056474	0.105	0.044	2.704373796416025e-4	Trichoblast	AT5G59900
1.0317083527637525e-8	1.1682011038751154	0.034	0.007	2.850507007850972e-4	Trichoblast	AT1G75250
1.0476540034616631e-8	0.20563277816887737	0.215	0.117	2.894563246164229e-4	Trichoblast	AT1G15780
1.0627768547967537e-8	0.10863850356241467	0.617	0.401	2.936346172117951e-4	Trichoblast	AT1G07480
1.0679699615329899e-8	2.9769308443616183	0.015	0.001	2.9506942067194977e-4	Trichoblast	AT2G23970
1.0773334093424303e-8	2.7285504777788354	0.015	0.001	2.9765644766722006e-4	Trichoblast	AT1G76430
1.0910427299654376e-8	0.23077347801500037	0.669	0.478	3.0144419586215077e-4	Trichoblast	AT5G40190
1.0974972661866648e-8	0.2439948146478791	0.864	0.739	3.032275196747136e-4	Trichoblast	AT1G68490
1.1330117700131805e-8	2.5889587077765253	0.024	0.004	3.1303982193694167e-4	Trichoblast	AT1G02190
1.1344598659863065e-8	0.9489586210391971	0.032	0.006	3.1343991637335664e-4	Trichoblast	AT1G31470
1.1666012681499547e-8	2.1171707178177073	0.024	0.004	3.22320264377151e-4	Trichoblast	AT4G35690
1.1959114789947373e-8	1.8318911659759225	0.024	0.004	3.3041838253145597e-4	Trichoblast	AT4G25434
1.2379642482181276e-8	0.5252852438200915	0.052	0.016	3.420371421401865e-4	Trichoblast	AT5G41170
1.2391053691076803e-8	3.1178357713778118	0.019	0.002	3.42352422430761e-4	Trichoblast	AT3G13784
1.2458102328131605e-8	3.3516547214743184	0.019	0.002	3.442049092239481e-4	Trichoblast	AT1G44160
1.2627474629976523e-8	0.11712384246114671	0.66	0.44	3.4888449655162137e-4	Trichoblast	AT4G29950
1.285767079137251e-8	3.2668541925675445	0.011	0	3.552445862948311e-4	Trichoblast	AT5G52290
1.2893286184708645e-8	3.06625549550058	0.011	0	3.5622860399731515e-4	Trichoblast	AT2G25410
1.2893286184708645e-8	3.0387299875915383	0.011	0	3.5622860399731515e-4	Trichoblast	AT4G19645
1.2964804749998331e-8	2.9775247547813395	0.011	0	3.5820459043770387e-4	Trichoblast	AT5G11180
1.2964804749998331e-8	2.9627684611845204	0.011	0	3.5820459043770387e-4	Trichoblast	AT3G46750
1.3270600134345163e-8	0.24196992638732406	0.69	0.522	3.666534111118225e-4	Trichoblast	AT2G44050
1.3949601715380204e-8	2.3515139990951317	0.017	0.002	3.8541354579423964e-4	Trichoblast	AT4G05030
1.4198919202240086e-8	0.26786112202580004	0.101	0.042	3.923019386386913e-4	Trichoblast	AT4G33960
1.4453867221936629e-8	0.12754053507193075	0.591	0.391	3.993458974748871e-4	Trichoblast	AT1G71070
1.4521617765438589e-8	0.10172808222459895	0.579	0.381	4.012177772413028e-4	Trichoblast	AT2G01270
1.50402787249956e-8	1.0488768306755558	0.037	0.009	4.1554786089290346e-4	Trichoblast	AT4G05631
1.5254914951264552e-8	0.27263439071213735	0.056	0.018	4.2147804518848835e-4	Trichoblast	AT2G20362
1.575786084493306e-8	0.6062140436038801	0.142	0.069	4.353739372846555e-4	Trichoblast	AT1G77490
1.588970553696274e-8	0.9488425030055607	0.05	0.015	4.3901667428074357e-4	Trichoblast	AT4G34470
1.648326739264269e-8	0.16931591637911225	0.239	0.134	4.554161947913249e-4	Trichoblast	AT1G72390
1.652968748156473e-8	1.7719905147804473	0.026	0.005	4.566987354281519e-4	Trichoblast	AT4G02655
1.6758071959337733e-8	0.46046288811727276	0.073	0.026	4.630087701645422e-4	Trichoblast	AT4G02170
1.685301311654292e-8	0.39371128639820707	0.751	0.546	4.656318993969643e-4	Trichoblast	AT1G25400
1.782059337836503e-8	2.069883851507063	0.039	0.01	4.923651744508474e-4	Trichoblast	AT1G18410
1.814633681116819e-8	0.4599300172917733	0.159	0.08	5.013651397557659e-4	Trichoblast	AT1G49530
1.829683229570143e-8	0.20770883105235693	0.267	0.155	5.055231794979348e-4	Trichoblast	AT5G03320
1.874730523031167e-8	0.19437552116992962	0.622	0.41	5.179692962082812e-4	Trichoblast	AT1G80860
1.951665115170438e-8	2.3228396805766547	0.022	0.003	5.392255546704404e-4	Trichoblast	AT5G60380
1.9549493051086073e-8	1.7385351946180787	0.028	0.005	5.401329435084572e-4	Trichoblast	AT2G03130
1.9838205365732132e-8	0.27885362122779145	0.611	0.431	5.48109776049813e-4	Trichoblast	AT1G35320
2.0118410015967915e-8	1.3591245101692806	0.022	0.003	5.558515503311775e-4	Trichoblast	AT2G34180
2.047446485045851e-8	0.5084750066381227	0.058	0.019	5.656889893533182e-4	Trichoblast	AT5G41850
2.082789596814106e-8	0.5605249567029114	0.551	0.389	5.754539377037693e-4	Trichoblast	AT4G12000
2.085859510423263e-8	0.28294881151923046	0.918	0.831	5.763021241348434e-4	Trichoblast	AT1G15690
2.1544498555224145e-8	0.8739145396356376	0.065	0.023	5.952529505822879e-4	Trichoblast	AT3G44713
2.238681208056502e-8	0.7430397745281967	0.086	0.035	6.185252309739309e-4	Trichoblast	AT4G23700
2.2488942073581906e-8	0.37603721047615757	0.138	0.067	6.213469805509945e-4	Trichoblast	AT5G65200
2.2942300741667777e-8	0.18187193163097337	0.55	0.379	6.33872827191539e-4	Trichoblast	AT2G43130
2.3116853668715952e-8	0.9652187054632759	0.174	0.094	6.38695550012953e-4	Trichoblast	AT1G22050
2.3795425965014322e-8	0.12341493983816187	0.654	0.422	6.574438239873807e-4	Trichoblast	AT1G69220
2.4472436763223543e-8	0.2621806321370519	0.14	0.068	6.761489553311033e-4	Trichoblast	AT2G38060
2.526397868353729e-8	0.2740043124561866	0.714	0.497	6.980184670474518e-4	Trichoblast	AT4G01320
2.5514061143812413e-8	0.20034411516392747	0.738	0.539	7.049279953423932e-4	Trichoblast	AT5G66410
2.5689929625522682e-8	0.5104218818549322	0.151	0.078	7.097870656235662e-4	Trichoblast	AT5G66040
2.628903481258128e-8	0.6558727641470279	0.092	0.038	7.263397428368082e-4	Trichoblast	ATMG00640
2.6410191354926413e-8	0.13970735648746113	0.836	0.689	7.296871769452619e-4	Trichoblast	AT1G77450
2.645755037033073e-8	0.8946297472054185	0.065	0.023	7.309956591818677e-4	Trichoblast	AT1G30190
2.6572181942180128e-8	0.8552482112975053	0.232	0.141	7.341628148804948e-4	Trichoblast	AT2G40110
2.7922387537456352e-8	0.19828280781062446	0.884	0.862	7.714676452723816e-4	Trichoblast	AT1G77710
2.7935222097418407e-8	0.2583201233258787	0.064	0.022	7.718222513295732e-4	Trichoblast	AT3G48020
2.8636846338402094e-8	1.578573716388318	0.024	0.004	7.912074274837114e-4	Trichoblast	AT1G19250
2.9084960339551083e-8	1.3865915998385985	0.06	0.02	8.035883692214568e-4	Trichoblast	AT3G58810
2.931077951250747e-8	0.23928298202958664	0.695	0.526	8.098275271510689e-4	Trichoblast	AT5G37475
3.064946550691664e-8	0.15633534280597006	0.69	0.467	8.468140824905998e-4	Trichoblast	AT2G46780
3.197788476216224e-8	0.139185020369484	0.864	0.738	8.835169780937804e-4	Trichoblast	AT4G20890
3.247500397233046e-8	2.0156718236840687	0.021	0.003	8.972518847515182e-4	Trichoblast	AT3G54310
3.452381843793414e-8	0.21046283595065474	0.718	0.506	9.538585796216824e-4	Trichoblast	AT1G05170
3.508967995011083e-8	0.10934056678347	0.791	0.658	9.694927673416121e-4	Trichoblast	AT3G15580
3.529794045629739e-8	0.39561404240073994	0.107	0.047	9.752467968670405e-4	Trichoblast	AT4G15890
3.585421536136818e-8	0.13944665262814837	0.088	0.036	9.906161162192414e-4	Trichoblast	AT2G22890
3.687191923464162e-8	0.23677210823832506	0.641	0.456	0.0010187342565339133	Trichoblast	AT4G27350
3.70023486967534e-8	0.12556753224172734	0.099	0.042	0.0010223378921425997	Trichoblast	AT1G32940
3.7042251665562967e-8	0.12650291966741611	0.602	0.397	0.0010234403712678392	Trichoblast	AT5G45590
3.712024350616519e-8	0.39005555208356935	0.062	0.021	0.001025595207831838	Trichoblast	AT3G41762
3.834989553424438e-8	1.3236279978911192	0.026	0.005	0.0010595692637156379	Trichoblast	AT4G17090
3.860769587216389e-8	0.2934197130072853	0.321	0.201	0.0010666920292520161	Trichoblast	AT1G74370
3.893284425416956e-8	0.17755427008085212	0.671	0.465	0.0010756755538984507	Trichoblast	AT5G57300
3.9318530108281104e-8	0.12066058424008719	0.63	0.424	0.0010863316683616987	Trichoblast	AT3G18860
3.944966030439341e-8	0.42800450851463	0.103	0.045	0.0010899546645500855	Trichoblast	AT5G15540
3.995175493543876e-8	0.1235729894387596	0.226	0.126	0.0011038270371112376	Trichoblast	AT4G30790
4.018072635587618e-8	1.216114016160378	0.065	0.023	0.001110153288486503	Trichoblast	AT1G48780
4.044809824717021e-8	1.6563031666576205	0.037	0.009	0.0011175405064710656	Trichoblast	ATMG00630
4.179884171401594e-8	4.001602430993359	0.013	0.001	0.0011548601977165464	Trichoblast	AT1G69660
4.258241904130429e-8	0.3779243614931538	0.142	0.07	0.0011765096556921963	Trichoblast	AT3G63070
4.3027318075495915e-8	1.3474434532112607	0.062	0.021	0.0011888017711078767	Trichoblast	AT5G54130
4.313205012946882e-8	0.9442808237921527	0.03	0.006	0.001191695413027094	Trichoblast	AT5G51105
4.344724995522485e-8	0.5165232926852266	0.079	0.031	0.0012004040690129073	Trichoblast	AT4G34920
4.446710286399862e-8	0.12299315449302295	0.684	0.469	0.001228581585029418	Trichoblast	AT3G51520
4.501411009259521e-8	0.18498744944987533	0.744	0.525	0.001243694847748313	Trichoblast	AT5G38830
4.528318838607254e-8	1.0712042355372073	0.049	0.015	0.0012511292119187982	Trichoblast	AT3G20380
4.5458553804251944e-8	2.217973039610806	0.036	0.009	0.001255974383057677	Trichoblast	AT2G39360
4.557371477565798e-8	0.2404648704252378	0.766	0.561	0.0012591561655366543	Trichoblast	AT3G11530
4.5588538147128105e-8	0.19545403177930587	0.677	0.469	0.0012595657204670025	Trichoblast	AT1G76940
4.685778342717316e-8	1.9549943145352158	0.019	0.002	0.0012946336983093673	Trichoblast	AT1G56555
4.7654406315608574e-8	0.8728027471193798	0.019	0.002	0.0013166435920939493	Trichoblast	AT2G09970
4.783909024728703e-8	0.2079808164372307	0.815	0.719	0.0013217462244422935	Trichoblast	AT2G33120
4.7893569212734254e-8	0.21273539003742692	0.679	0.494	0.0013232514237786347	Trichoblast	AT1G47250
4.7954768311749656e-8	0.28569519001470467	0.817	0.59	0.0013249422936853312	Trichoblast	AT3G05545
4.9710958972672233e-8	0.11220553922589405	0.703	0.49	0.0013734640854559611	Trichoblast	AT3G19950
5.070478738457045e-8	0.6008081820950464	0.138	0.069	0.001400922570648297	Trichoblast	AT2G07734
5.078340604751674e-8	0.29067646647386436	0.058	0.019	0.00140309472568684	Trichoblast	AT3G24093
5.124627142918905e-8	0.12891678918672045	0.641	0.436	0.0014158832333170644	Trichoblast	AT5G10730
5.247912765355725e-8	1.0307647049724604	0.043	0.012	0.0014499458179401332	Trichoblast	AT3G51960
5.249918512885857e-8	2.267905407112403	0.022	0.004	0.0014504999859252334	Trichoblast	AT1G51830
5.309234544259631e-8	0.3189813201104762	0.832	0.629	0.0014668884122334934	Trichoblast	AT2G30110
5.373116779538454e-8	0.1343805353613543	0.733	0.511	0.0014845384350186796	Trichoblast	AT1G51710
5.582256613265366e-8	0.3181140184098328	0.875	0.756	0.0015423216796790881	Trichoblast	AT3G17860
5.6334986560919243e-8	0.19211759201924195	0.721	0.529	0.0015564793436916378	Trichoblast	AT5G25760
5.733414073348035e-8	0.1596576223616344	0.662	0.454	0.0015840849743253287	Trichoblast	AT1G76920
5.7398801802968245e-8	0.17008211026942277	0.617	0.421	0.0015858714950142097	Trichoblast	AT3G20660
5.945323791941473e-8	0.23491941225221113	0.589	0.431	0.0016426335104755094	Trichoblast	AT3G27080
6.26052986513911e-8	0.17828071170997806	0.12	0.056	0.0017297217964392848	Trichoblast	AT5G42400
6.306653102436743e-8	0.15462391803110354	0.942	0.735	0.0017424651856722477	Trichoblast	AT5G45280
6.42640082837994e-8	1.4909054373809338	0.034	0.008	0.0017755502848730935	Trichoblast	AT1G53900
6.476197895841608e-8	0.948408203164397	0.058	0.02	0.0017893087166420778	Trichoblast	AT3G51340
6.49120136410068e-8	0.20492459067903468	0.092	0.038	0.0017934540248873768	Trichoblast	AT5G66190
6.564484437506503e-8	0.18925566437540908	0.174	0.092	0.0018137014052386716	Trichoblast	AT2G27980
6.642881153883732e-8	0.15061472845508295	0.705	0.488	0.0018353616340065363	Trichoblast	AT1G15140
6.841297773904194e-8	0.10701104913815374	0.572	0.395	0.0018901821619519898	Trichoblast	AT2G04700
6.855615885594126e-8	0.2278969946424514	0.144	0.072	0.001894138113030801	Trichoblast	AT2G48110
7.401735719229211e-8	0.1390958919077292	0.671	0.466	0.002045025561865839	Trichoblast	AT1G72470
7.605835550631121e-8	0.6583080036037599	0.067	0.025	0.0021014163042838725	Trichoblast	AT4G02660
7.704713171984877e-8	0.3544720777521305	0.634	0.473	0.0021287352022877014	Trichoblast	AT5G66650
7.705382988686684e-8	0.644760600496153	0.052	0.017	0.002128920265944244	Trichoblast	AT1G08645
7.805544329575565e-8	0.3029449299438771	0.699	0.592	0.0021565938428184327	Trichoblast	AT5G62575
8.195160531165443e-8	2.13954277542417	0.028	0.006	0.0022642409031557002	Trichoblast	AT3G12833
8.416765030528906e-8	1.5052943533481953	0.079	0.032	0.0023254680102848314	Trichoblast	AT1G74400
8.497693504028672e-8	0.20196603053148388	0.723	0.562	0.0023478277382280818	Trichoblast	AT4G05530
8.94152699085036e-8	0.13927056047572806	0.675	0.453	0.002470454492302046	Trichoblast	AT1G02100
8.947862720002328e-8	1.1574735587069753	0.028	0.006	0.0024722049909094435	Trichoblast	AT1G31820
9.096827996476811e-8	0.282093074536485	0.705	0.499	0.002513362607146578	Trichoblast	AT1G70590
9.180713240238807e-8	0.9470764507789848	0.056	0.019	0.00253653926114558	Trichoblast	AT5G28390
9.209671235834139e-8	0.16354316597607743	0.849	0.631	0.002544540065748614	Trichoblast	AT2G30360
9.600226241940165e-8	0.22366794387950284	0.716	0.53	0.0026524465083856484	Trichoblast	AT1G14570
1.0104724423017462e-7	0.19986997506509108	0.701	0.496	0.0027918343108354945	Trichoblast	AT1G14710
1.0176442553369613e-7	0.3131418619368169	0.069	0.026	0.0028116493130704904	Trichoblast	AT4G35210
1.0892030169984459e-7	0.16851435718479468	0.069	0.026	0.0030093590156650063	Trichoblast	AT3G21710
1.1317694158251205e-7	0.8875899052578635	0.045	0.013	0.0031269657189832256	Trichoblast	AT4G25560
1.1520349746201762e-7	0.37545413525994664	0.718	0.523	0.003182957431378085	Trichoblast	AT4G38060
1.1815106027151602e-7	1.4310844900351194	0.043	0.012	0.003264395644241716	Trichoblast	AT1G55365
1.1862930997489902e-7	0.389907542176978	0.077	0.03	0.003277609205296485	Trichoblast	AT3G44716
1.1890337231273515e-7	1.3263550828562316	0.06	0.021	0.0032851812736285598	Trichoblast	ATMG00690
1.2548463811140394e-7	0.13438412804020827	0.566	0.381	0.0034670150663799796	Trichoblast	AT5G51960
1.2698627927481328e-7	0.46437544940724873	0.037	0.01	0.003508503910083816	Trichoblast	AT1G01600
1.2748191613267034e-7	0.1339932956891765	0.121	0.058	0.0035221978608295486	Trichoblast	AT4G15563
1.3133349939292875e-7	0.3712828540319766	0.08	0.033	0.0036286132547272286	Trichoblast	AT2G43900
1.3279463463070787e-7	0.5051533844230898	0.108	0.05	0.0036689829602118275	Trichoblast	AT3G04140
1.363012901288766e-7	0.1726192218858667	0.802	0.661	0.003765868344970732	Trichoblast	AT5G45750
1.4037045386890194e-7	1.0205722761948843	0.022	0.004	0.003878295269943892	Trichoblast	AT4G34790
1.405758124333317e-7	0.9215153521648469	0.09	0.039	0.0038839691217205214	Trichoblast	ATMG00520
1.422740833354429e-7	0.2258222701457352	0.675	0.471	0.003930890648474952	Trichoblast	AT5G46170
1.459390236132884e-7	1.0733080441784963	0.05	0.016	0.004032149283411546	Trichoblast	AT1G78780
1.4721055507081471e-7	0.21446447600912455	0.664	0.448	0.00406728042605154	Trichoblast	AT4G14990
1.4994047839523017e-7	0.1846079821497246	0.798	0.652	0.004142705477581814	Trichoblast	AT1G77440
1.502911613573492e-7	0.19001216346802696	0.148	0.075	0.004152394497142201	Trichoblast	AT3G53920
1.518472407088141e-7	0.7342837897033556	0.067	0.025	0.004195387413543825	Trichoblast	AT4G38290
1.5372462527625e-7	4.58519808831374	0.011	0.001	0.0042472576717575115	Trichoblast	AT2G43255
1.5565527453849766e-7	0.8207277388714562	0.06	0.021	0.004300599580224152	Trichoblast	AT1G26130
1.5748136127379524e-7	0.10793542946841139	0.649	0.435	0.004351052530633688	Trichoblast	AT5G23250
1.5786615340626714e-7	2.6129135810322053	0.011	0.001	0.004361683952461755	Trichoblast	AT3G01080
1.5824796135910925e-7	2.717391067356149	0.011	0.001	0.00437223292439083	Trichoblast	AT1G07747
1.5876684242711477e-7	0.3123931603054082	0.047	0.014	0.0043865690894187535	Trichoblast	AT2G02795
1.5980470506900956e-7	0.9772596591389977	0.036	0.009	0.004415244196351665	Trichoblast	AT2G40165
1.6545426395242748e-7	0.16892543699103701	0.791	0.652	0.004571335858741619	Trichoblast	AT3G01340
1.6907161703872109e-7	1.304431330817561	0.024	0.005	0.004671279707162825	Trichoblast	AT2G43230
1.6963567444153144e-7	0.18079204915847558	0.647	0.446	0.004686864049145072	Trichoblast	AT1G70290
1.7483983912294114e-7	0.13813910027913723	0.966	0.938	0.00483064991512774	Trichoblast	AT1G14400
1.8450216617280207e-7	0.3063654402815665	0.824	0.628	0.005097610349188348	Trichoblast	AT2G35680
1.866459026881043e-7	0.31365669921754047	0.699	0.483	0.0051568396453696335	Trichoblast	AT4G39400
2.0000173318922002e-7	0.1810604122191941	0.723	0.54	0.00552584788628496	Trichoblast	AT4G39910
2.0425494561669182e-7	1.0631664879426386	0.155	0.084	0.005643359892443579	Trichoblast	AT5G24570
2.0891512623882742e-7	0.29846002071690125	0.637	0.477	0.005772116022852563	Trichoblast	AT5G12860
2.1237159246866978e-7	0.13499095577366127	0.675	0.453	0.0058676147283168775	Trichoblast	AT1G58080
